input_size,output_size,kernel_size,stride,padding,forward_featuremap_internal_padding,forward_featuremap_external_padding,forward_weight_internal_padding,forward_featuremap_elements_after_im2col,forward_featuremap_zeros_after_im2col,loss_featuremap_internal_padding,loss_featuremap_external_padding,loss_weight_internal_padding,loss_featuremap_elements_after_im2col,loss_featuremap_zeros_after_im2col,gradient_featuremap_internal_padding,gradient_featuremap_external_padding,gradient_weight_internal_padding,gradient_featuremap_elements_after_im2col,gradient_featuremap_zeros_after_im2col,gradient_weight_zeros_after_im2col,forward_featuremap_sparsity_after_im2col,forward_weight_sparsity_after_im2col,loss_featuremap_sparsity_after_im2col,loss_weight_sparsity_after_im2col,gradient_featuremap_sparsity_after_im2col,gradient_weight_sparsity_after_im2col,forward_featuremap_additional_storage,loss_featuremap_additional_storage,gradient_kernal_additional_storage
"(-1, 192, 56, 56)","(-1, 48, 56, 56)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,5419008,128256,"(0, 0)","(1, 1)",0,1354752,32064,0,"(1, 1)","(0, 0)",5419008,128256,0,0.02366780045351474,0,0.02366780045351474,0,0.02366780045351474,0.0,0.1669921875,0.041748046875,0.0
"(-1, 336, 56, 56)","(-1, 192, 56, 56)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,1053696,0,"(0, 0)","(0, 0)",0,602112,0,0,"(0, 0)","(0, 0)",1053696,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 56, 56)","(-1, 48, 56, 56)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,5419008,128256,"(0, 0)","(1, 1)",0,1354752,32064,0,"(1, 1)","(0, 0)",5419008,128256,0,0.02366780045351474,0,0.02366780045351474,0,0.02366780045351474,0.0,0.1669921875,0.041748046875,0.0
"(-1, 384, 56, 56)","(-1, 192, 56, 56)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,1204224,0,"(0, 0)","(0, 0)",0,602112,0,0,"(0, 0)","(0, 0)",1204224,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 28, 28)","(-1, 192, 28, 28)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,150528,0,"(0, 0)","(0, 0)",0,150528,0,0,"(0, 0)","(0, 0)",150528,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 28, 28)","(-1, 48, 28, 28)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,1354752,63744,"(0, 0)","(1, 1)",0,338688,15936,0,"(1, 1)","(0, 0)",1354752,63744,0,0.04705215419501134,0,0.04705215419501134,0,0.04705215419501134,0.0,0.0849609375,0.021240234375,0.0
"(-1, 240, 28, 28)","(-1, 192, 28, 28)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,188160,0,"(0, 0)","(0, 0)",0,150528,0,0,"(0, 0)","(0, 0)",188160,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 28, 28)","(-1, 48, 28, 28)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,1354752,63744,"(0, 0)","(1, 1)",0,338688,15936,0,"(1, 1)","(0, 0)",1354752,63744,0,0.04705215419501134,0,0.04705215419501134,0,0.04705215419501134,0.0,0.0849609375,0.021240234375,0.0
"(-1, 288, 28, 28)","(-1, 192, 28, 28)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,225792,0,"(0, 0)","(0, 0)",0,150528,0,0,"(0, 0)","(0, 0)",225792,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 28, 28)","(-1, 48, 28, 28)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,1354752,63744,"(0, 0)","(1, 1)",0,338688,15936,0,"(1, 1)","(0, 0)",1354752,63744,0,0.04705215419501134,0,0.04705215419501134,0,0.04705215419501134,0.0,0.0849609375,0.021240234375,0.0
"(-1, 336, 28, 28)","(-1, 192, 28, 28)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,263424,0,"(0, 0)","(0, 0)",0,150528,0,0,"(0, 0)","(0, 0)",263424,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 28, 28)","(-1, 48, 28, 28)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,1354752,63744,"(0, 0)","(1, 1)",0,338688,15936,0,"(1, 1)","(0, 0)",1354752,63744,0,0.04705215419501134,0,0.04705215419501134,0,0.04705215419501134,0.0,0.0849609375,0.021240234375,0.0
"(-1, 384, 28, 28)","(-1, 192, 28, 28)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,301056,0,"(0, 0)","(0, 0)",0,150528,0,0,"(0, 0)","(0, 0)",301056,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 28, 28)","(-1, 48, 28, 28)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,1354752,63744,"(0, 0)","(1, 1)",0,338688,15936,0,"(1, 1)","(0, 0)",1354752,63744,0,0.04705215419501134,0,0.04705215419501134,0,0.04705215419501134,0.0,0.0849609375,0.021240234375,0.0
"(-1, 432, 28, 28)","(-1, 192, 28, 28)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,338688,0,"(0, 0)","(0, 0)",0,150528,0,0,"(0, 0)","(0, 0)",338688,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 28, 28)","(-1, 48, 28, 28)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,1354752,63744,"(0, 0)","(1, 1)",0,338688,15936,0,"(1, 1)","(0, 0)",1354752,63744,0,0.04705215419501134,0,0.04705215419501134,0,0.04705215419501134,0.0,0.0849609375,0.021240234375,0.0
"(-1, 480, 28, 28)","(-1, 192, 28, 28)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,376320,0,"(0, 0)","(0, 0)",0,150528,0,0,"(0, 0)","(0, 0)",376320,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 28, 28)","(-1, 48, 28, 28)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,1354752,63744,"(0, 0)","(1, 1)",0,338688,15936,0,"(1, 1)","(0, 0)",1354752,63744,0,0.04705215419501134,0,0.04705215419501134,0,0.04705215419501134,0.0,0.0849609375,0.021240234375,0.0
"(-1, 528, 28, 28)","(-1, 192, 28, 28)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,413952,0,"(0, 0)","(0, 0)",0,150528,0,0,"(0, 0)","(0, 0)",413952,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 28, 28)","(-1, 48, 28, 28)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,1354752,63744,"(0, 0)","(1, 1)",0,338688,15936,0,"(1, 1)","(0, 0)",1354752,63744,0,0.04705215419501134,0,0.04705215419501134,0,0.04705215419501134,0.0,0.0849609375,0.021240234375,0.0
"(-1, 576, 28, 28)","(-1, 192, 28, 28)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,451584,0,"(0, 0)","(0, 0)",0,150528,0,0,"(0, 0)","(0, 0)",451584,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 28, 28)","(-1, 48, 28, 28)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,1354752,63744,"(0, 0)","(1, 1)",0,338688,15936,0,"(1, 1)","(0, 0)",1354752,63744,0,0.04705215419501134,0,0.04705215419501134,0,0.04705215419501134,0.0,0.0849609375,0.021240234375,0.0
"(-1, 624, 28, 28)","(-1, 192, 28, 28)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,489216,0,"(0, 0)","(0, 0)",0,150528,0,0,"(0, 0)","(0, 0)",489216,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 28, 28)","(-1, 48, 28, 28)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,1354752,63744,"(0, 0)","(1, 1)",0,338688,15936,0,"(1, 1)","(0, 0)",1354752,63744,0,0.04705215419501134,0,0.04705215419501134,0,0.04705215419501134,0.0,0.0849609375,0.021240234375,0.0
"(-1, 672, 28, 28)","(-1, 192, 28, 28)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,526848,0,"(0, 0)","(0, 0)",0,150528,0,0,"(0, 0)","(0, 0)",526848,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 28, 28)","(-1, 48, 28, 28)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,1354752,63744,"(0, 0)","(1, 1)",0,338688,15936,0,"(1, 1)","(0, 0)",1354752,63744,0,0.04705215419501134,0,0.04705215419501134,0,0.04705215419501134,0.0,0.0849609375,0.021240234375,0.0
"(-1, 720, 28, 28)","(-1, 192, 28, 28)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,564480,0,"(0, 0)","(0, 0)",0,150528,0,0,"(0, 0)","(0, 0)",564480,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 28, 28)","(-1, 48, 28, 28)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,1354752,63744,"(0, 0)","(1, 1)",0,338688,15936,0,"(1, 1)","(0, 0)",1354752,63744,0,0.04705215419501134,0,0.04705215419501134,0,0.04705215419501134,0.0,0.0849609375,0.021240234375,0.0
"(-1, 768, 28, 28)","(-1, 384, 28, 28)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,602112,0,"(0, 0)","(0, 0)",0,301056,0,0,"(0, 0)","(0, 0)",602112,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 384, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,75264,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",75264,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 432, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,84672,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",84672,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 480, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,94080,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",94080,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 528, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,103488,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",103488,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 576, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,112896,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",112896,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 624, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,122304,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",122304,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 672, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,131712,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",131712,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 720, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,141120,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",141120,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 768, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,150528,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",150528,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 816, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,159936,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",159936,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 864, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,169344,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",169344,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 912, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,178752,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",178752,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 960, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,188160,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",188160,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1008, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,197568,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",197568,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1056, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,206976,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",206976,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1104, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,216384,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",216384,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1152, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,225792,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",225792,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1200, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,235200,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",235200,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1248, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,244608,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",244608,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1296, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,254016,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",254016,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1344, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,263424,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",263424,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1392, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,272832,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",272832,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
